clip_id,region,main_category,macro_category,subcategory,source_url,video_title,start_time,end_time,duration,file_path,reasoning_layer,aen_score
"MA_NW_AC_20260617_100304","MadhyaPradesh","Environment","Nature_Wildlife","Animal_Calls","https://www.youtube.com/shorts/kGZw9URC5kU","Dangerous dogs barking #dog #sound #animals","0","8","8","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Animal_Calls\MA_NW_AC_20260617_100304.wav","AT",""
"MA_NW_AC_20260617_100306","MadhyaPradesh","Environment","Nature_Wildlife","Animal_Calls","https://www.youtube.com/shorts/G-g2cmDBiIU","""Real Angry Black Dog Sound | Intense Growl & Bark""","0","4","4","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Animal_Calls\MA_NW_AC_20260617_100306.wav","AT",""
"MA_NW_AC_20260617_100308","MadhyaPradesh","Environment","Nature_Wildlife","Animal_Calls","https://www.youtube.com/shorts/rb7iokBglSA","puppy crying sounds , call their mom |cute puppy| animal love|","0","5","5","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Animal_Calls\MA_NW_AC_20260617_100308.wav","AT",""
"MA_NW_AC_20260617_100310","MadhyaPradesh","Environment","Nature_Wildlife","Animal_Calls","https://www.youtube.com/shorts/SiWAxbDMsW4","✅ Sound effect Angry dog ​​growls","0","8","8","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Animal_Calls\MA_NW_AC_20260617_100310.wav","AT",""
"MA_NW_AC_20260617_100313","MadhyaPradesh","Environment","Nature_Wildlife","Animal_Calls","https://www.youtube.com/shorts/YOTL1uiElBE","Moo sounds of a cow#animal sounds#amba amba cow sounds","0","7","7","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Animal_Calls\MA_NW_AC_20260617_100313.wav","AT",""
"MA_NW_AC_20260617_100315","MadhyaPradesh","Environment","Nature_Wildlife","Animal_Calls","https://www.youtube.com/shorts/ntAGV4SQ0Fw","I wanted to plant on the horns #cows #farm #withme","0","14","14","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Animal_Calls\MA_NW_AC_20260617_100315.wav","AT",""
"MA_NW_AC_20260617_100318","MadhyaPradesh","Environment","Nature_Wildlife","Animal_Calls","https://www.youtube.com/shorts/MpQiB4LDusY","Cows Mooing 🐮🐄","0","13","13","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Animal_Calls\MA_NW_AC_20260617_100318.wav","AT",""
"MA_NW_AC_20260617_100320","MadhyaPradesh","Environment","Nature_Wildlife","Animal_Calls","https://www.youtube.com/shorts/Np5lR9zPdnI","🐂Beautiful cow Real Sound ll #shorts #beautiful #sound 🎶 #cow👌","0","4","4","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Animal_Calls\MA_NW_AC_20260617_100320.wav","AT",""
"MA_NW_CS_20260617_100333","MadhyaPradesh","Environment","Nature_Wildlife","Coastal_Sounds","https://www.youtube.com/watch?v=te-HkAB30N4","Beach Waves in Goa INDIA with Original Sound • 4K 60fps ASMR","0","25","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Coastal_Sounds\MA_NW_CS_20260617_100333.wav","AT",""
"MA_NW_CS_20260617_100342","MadhyaPradesh","Environment","Nature_Wildlife","Coastal_Sounds","https://www.youtube.com/watch?v=te-HkAB30N4","Beach Waves in Goa INDIA with Original Sound • 4K 60fps ASMR","30","55","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Coastal_Sounds\MA_NW_CS_20260617_100342.wav","AT",""
"MA_NW_CS_20260617_100354","MadhyaPradesh","Environment","Nature_Wildlife","Coastal_Sounds","https://www.youtube.com/watch?v=te-HkAB30N4","Beach Waves in Goa INDIA with Original Sound • 4K 60fps ASMR","60","85","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Coastal_Sounds\MA_NW_CS_20260617_100354.wav","AT",""
"MA_NW_CS_20260617_100403","MadhyaPradesh","Environment","Nature_Wildlife","Coastal_Sounds","https://www.youtube.com/watch?v=te-HkAB30N4","Beach Waves in Goa INDIA with Original Sound • 4K 60fps ASMR","120","145","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Coastal_Sounds\MA_NW_CS_20260617_100403.wav","AT",""
"MA_NW_CS_20260617_100412","MadhyaPradesh","Environment","Nature_Wildlife","Coastal_Sounds","https://www.youtube.com/watch?v=te-HkAB30N4","Beach Waves in Goa INDIA with Original Sound • 4K 60fps ASMR","150","175","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Coastal_Sounds\MA_NW_CS_20260617_100412.wav","AT",""
"MA_NW_CS_20260617_100422","MadhyaPradesh","Environment","Nature_Wildlife","Coastal_Sounds","https://www.youtube.com/watch?v=te-HkAB30N4","Beach Waves in Goa INDIA with Original Sound • 4K 60fps ASMR","180","205","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Coastal_Sounds\MA_NW_CS_20260617_100422.wav","AT",""
"MA_NW_CS_20260617_100430","MadhyaPradesh","Environment","Nature_Wildlife","Coastal_Sounds","https://www.youtube.com/watch?v=te-HkAB30N4","Beach Waves in Goa INDIA with Original Sound • 4K 60fps ASMR","210","235","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Coastal_Sounds\MA_NW_CS_20260617_100430.wav","AT",""
"MA_NW_F_20260617_100523","MadhyaPradesh","Environment","Nature_Wildlife","Forests","https://www.youtube.com/watch?v=0aay6rLcEdU&t=2653s","Forest Sounds at Night: Relaxing Nature Sounds & Crickets for Sleeping (3 Hours)","3600","3625","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Forests\MA_NW_F_20260617_100523.wav","AT",""
"MA_NW_F_20260617_100615","MadhyaPradesh","Environment","Nature_Wildlife","Forests","https://www.youtube.com/watch?v=0aay6rLcEdU&t=2653s","Forest Sounds at Night: Relaxing Nature Sounds & Crickets for Sleeping (3 Hours)","3630","3655","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Forests\MA_NW_F_20260617_100615.wav","AT",""
"MA_NW_F_20260617_100711","MadhyaPradesh","Environment","Nature_Wildlife","Forests","https://www.youtube.com/watch?v=0aay6rLcEdU&t=2653s","Forest Sounds at Night: Relaxing Nature Sounds & Crickets for Sleeping (3 Hours)","3690","3715","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Forests\MA_NW_F_20260617_100711.wav","AT",""
"MA_NW_F_20260617_100828","MadhyaPradesh","Environment","Nature_Wildlife","Forests","https://www.youtube.com/watch?v=0aay6rLcEdU&t=2653s","Forest Sounds at Night: Relaxing Nature Sounds & Crickets for Sleeping (3 Hours)","3720","3745","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Forests\MA_NW_F_20260617_100828.wav","AT",""
"MA_NW_F_20260617_100922","MadhyaPradesh","Environment","Nature_Wildlife","Forests","https://www.youtube.com/watch?v=0aay6rLcEdU&t=2653s","Forest Sounds at Night: Relaxing Nature Sounds & Crickets for Sleeping (3 Hours)","3750","3775","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Forests\MA_NW_F_20260617_100922.wav","AT",""
"MA_NW_F_20260617_101025","MadhyaPradesh","Environment","Nature_Wildlife","Forests","https://www.youtube.com/watch?v=0aay6rLcEdU&t=2653s","Forest Sounds at Night: Relaxing Nature Sounds & Crickets for Sleeping (3 Hours)","3780","3805","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Forests\MA_NW_F_20260617_101025.wav","AT",""
"MA_NW_F_20260617_101117","MadhyaPradesh","Environment","Nature_Wildlife","Forests","https://www.youtube.com/watch?v=0aay6rLcEdU&t=2653s","Forest Sounds at Night: Relaxing Nature Sounds & Crickets for Sleeping (3 Hours)","3810","3835","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Forests\MA_NW_F_20260617_101117.wav","AT",""
"MA_NW_F_20260617_101208","MadhyaPradesh","Environment","Nature_Wildlife","Forests","https://www.youtube.com/watch?v=0aay6rLcEdU&t=2653s","Forest Sounds at Night: Relaxing Nature Sounds & Crickets for Sleeping (3 Hours)","3840","3865","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Forests\MA_NW_F_20260617_101208.wav","AT",""
"MA_NW_MR_20260617_101244","MadhyaPradesh","Environment","Nature_Wildlife","Monsoon_Rain","https://www.youtube.com/watch?v=yPSshiEsYh0","Windy Rain and Thunder Sound - Heavy Rain with Thunder - 2 Hours Rain Sounds for Sleep - Windy Rain","0","25","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Monsoon_Rain\MA_NW_MR_20260617_101244.wav","AT",""
"MA_NW_MR_20260617_101325","MadhyaPradesh","Environment","Nature_Wildlife","Monsoon_Rain","https://www.youtube.com/watch?v=yPSshiEsYh0","Windy Rain and Thunder Sound - Heavy Rain with Thunder - 2 Hours Rain Sounds for Sleep - Windy Rain","30","55","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Monsoon_Rain\MA_NW_MR_20260617_101325.wav","AT",""
"MA_NW_MR_20260617_101404","MadhyaPradesh","Environment","Nature_Wildlife","Monsoon_Rain","https://www.youtube.com/watch?v=yPSshiEsYh0","Windy Rain and Thunder Sound - Heavy Rain with Thunder - 2 Hours Rain Sounds for Sleep - Windy Rain","60","85","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Monsoon_Rain\MA_NW_MR_20260617_101404.wav","AT",""
"MA_NW_MR_20260617_101618","MadhyaPradesh","Environment","Nature_Wildlife","Monsoon_Rain","https://www.youtube.com/watch?v=yPSshiEsYh0","Windy Rain and Thunder Sound - Heavy Rain with Thunder - 2 Hours Rain Sounds for Sleep - Windy Rain","90","115","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Monsoon_Rain\MA_NW_MR_20260617_101618.wav","AT",""
"MA_NW_MR_20260617_101652","MadhyaPradesh","Environment","Nature_Wildlife","Monsoon_Rain","https://www.youtube.com/watch?v=yPSshiEsYh0","Windy Rain and Thunder Sound - Heavy Rain with Thunder - 2 Hours Rain Sounds for Sleep - Windy Rain","120","145","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Monsoon_Rain\MA_NW_MR_20260617_101652.wav","AT",""
"MA_NW_MR_20260617_101727","MadhyaPradesh","Environment","Nature_Wildlife","Monsoon_Rain","https://www.youtube.com/watch?v=yPSshiEsYh0","Windy Rain and Thunder Sound - Heavy Rain with Thunder - 2 Hours Rain Sounds for Sleep - Windy Rain","150","175","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Monsoon_Rain\MA_NW_MR_20260617_101727.wav","AT",""
"MA_NW_MR_20260617_101803","MadhyaPradesh","Environment","Nature_Wildlife","Monsoon_Rain","https://www.youtube.com/watch?v=yPSshiEsYh0","Windy Rain and Thunder Sound - Heavy Rain with Thunder - 2 Hours Rain Sounds for Sleep - Windy Rain","180","205","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Monsoon_Rain\MA_NW_MR_20260617_101803.wav","AT",""
"MA_NW_MR_20260617_101837","MadhyaPradesh","Environment","Nature_Wildlife","Monsoon_Rain","https://www.youtube.com/watch?v=yPSshiEsYh0","Windy Rain and Thunder Sound - Heavy Rain with Thunder - 2 Hours Rain Sounds for Sleep - Windy Rain","210","235","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Monsoon_Rain\MA_NW_MR_20260617_101837.wav","AT",""
"MA_NW_R_20260617_102516","MadhyaPradesh","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/watch?v=2UxbnP-6ZlM","Forest River - Stream Sounds for Sleeping - No Birds - Relaxing Nature Video - Water Flowing 10 Hour","0","25","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Rivers\MA_NW_R_20260617_102516.wav","AT",""
"MA_NW_R_20260617_103124","MadhyaPradesh","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/watch?v=2UxbnP-6ZlM","Forest River - Stream Sounds for Sleeping - No Birds - Relaxing Nature Video - Water Flowing 10 Hour","30","55","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Rivers\MA_NW_R_20260617_103124.wav","AT",""
"MA_NW_R_20260617_103630","MadhyaPradesh","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/watch?v=2UxbnP-6ZlM","Forest River - Stream Sounds for Sleeping - No Birds - Relaxing Nature Video - Water Flowing 10 Hour","60","85","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Rivers\MA_NW_R_20260617_103630.wav","AT",""
"MA_NW_R_20260617_104348","MadhyaPradesh","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/watch?v=2UxbnP-6ZlM","Forest River - Stream Sounds for Sleeping - No Birds - Relaxing Nature Video - Water Flowing 10 Hour","90","115","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Rivers\MA_NW_R_20260617_104348.wav","AT",""
"MA_NW_R_20260617_105353","MadhyaPradesh","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/watch?v=2UxbnP-6ZlM","Forest River - Stream Sounds for Sleeping - No Birds - Relaxing Nature Video - Water Flowing 10 Hour","120","145","25","dataset\MadhyaPradesh\Environment\Nature_Wildlife\Rivers\MA_NW_R_20260617_105353.wav","AT",""
"UT_NW_AC_20260617_135746","UttarPradesh","Environment","Nature_Wildlife","Animal_Calls","https://www.youtube.com/shorts/kinHvTtDiWk","Desi real dog barking sound#1viral#shorts","0","7","7","dataset\UttarPradesh\Environment\Nature_Wildlife\Animal_Calls\UT_NW_AC_20260617_135746.wav","AT",""
"MA_UI_A_20260617_135800","MadhyaPradesh","Environment","Urban_Industrial","Autorickshaws","https://www.youtube.com/shorts/f0Klq7ebz8Q","Auto 🛺🛺🛺","0","17","17","dataset\MadhyaPradesh\Environment\Urban_Industrial\Autorickshaws\MA_UI_A_20260617_135800.wav","AT",""
"MA_UI_A_20260617_135803","MadhyaPradesh","Environment","Urban_Industrial","Autorickshaws","https://www.youtube.com/watch?v=h9mnDEHfGRM","POV Test Driving a 25-Year-Old Bajaj Auto Rickshaw (2000 Model)","105","130","25","dataset\MadhyaPradesh\Environment\Urban_Industrial\Autorickshaws\MA_UI_A_20260617_135803.wav","AT",""
"MA_UI_A_20260617_135808","MadhyaPradesh","Environment","Urban_Industrial","Autorickshaws","https://www.youtube.com/watch?v=h9mnDEHfGRM","POV Test Driving a 25-Year-Old Bajaj Auto Rickshaw (2000 Model)","130","155","25","dataset\MadhyaPradesh\Environment\Urban_Industrial\Autorickshaws\MA_UI_A_20260617_135808.wav","AT",""
"MA_UI_A_20260617_135811","MadhyaPradesh","Environment","Urban_Industrial","Autorickshaws","https://www.youtube.com/watch?v=h9mnDEHfGRM","POV Test Driving a 25-Year-Old Bajaj Auto Rickshaw (2000 Model)","160","185","25","dataset\MadhyaPradesh\Environment\Urban_Industrial\Autorickshaws\MA_UI_A_20260617_135811.wav","AT",""
"MA_UI_A_20260617_135815","MadhyaPradesh","Environment","Urban_Industrial","Autorickshaws","https://www.youtube.com/watch?v=h9mnDEHfGRM","POV Test Driving a 25-Year-Old Bajaj Auto Rickshaw (2000 Model)","190","215","25","dataset\MadhyaPradesh\Environment\Urban_Industrial\Autorickshaws\MA_UI_A_20260617_135815.wav","AT",""
"MA_UI_A_20260617_135822","MadhyaPradesh","Environment","Urban_Industrial","Autorickshaws","https://www.youtube.com/watch?v=h9mnDEHfGRM","POV Test Driving a 25-Year-Old Bajaj Auto Rickshaw (2000 Model)","220","245","25","dataset\MadhyaPradesh\Environment\Urban_Industrial\Autorickshaws\MA_UI_A_20260617_135822.wav","AT",""
"MA_UI_A_20260617_135826","MadhyaPradesh","Environment","Urban_Industrial","Autorickshaws","https://www.youtube.com/watch?v=h9mnDEHfGRM","POV Test Driving a 25-Year-Old Bajaj Auto Rickshaw (2000 Model)","250","275","25","dataset\MadhyaPradesh\Environment\Urban_Industrial\Autorickshaws\MA_UI_A_20260617_135826.wav","AT",""
"MA_UI_A_20260617_135833","MadhyaPradesh","Environment","Urban_Industrial","Autorickshaws","https://www.youtube.com/watch?v=h9mnDEHfGRM","POV Test Driving a 25-Year-Old Bajaj Auto Rickshaw (2000 Model)","275","300","25","dataset\MadhyaPradesh\Environment\Urban_Industrial\Autorickshaws\MA_UI_A_20260617_135833.wav","AT",""
"MA_UI_T_20260617_135840","MadhyaPradesh","Environment","Urban_Industrial","Trains","https://www.youtube.com/watch?v=2HJfVEq5bug&t=36s","Powerful DOUBLE DIESEL Trains and Single ELECTRIC Trains at Full SPEED | Musical Track SOUNDs | I R","75","100","25","dataset\MadhyaPradesh\Environment\Urban_Industrial\Trains\MA_UI_T_20260617_135840.wav","AT",""
"MA_UI_T_20260617_135845","MadhyaPradesh","Environment","Urban_Industrial","Trains","https://www.youtube.com/watch?v=2HJfVEq5bug&t=36s","Powerful DOUBLE DIESEL Trains and Single ELECTRIC Trains at Full SPEED | Musical Track SOUNDs | I R","100","125","25","dataset\MadhyaPradesh\Environment\Urban_Industrial\Trains\MA_UI_T_20260617_135845.wav","AT",""
"MA_UI_T_20260617_135850","MadhyaPradesh","Environment","Urban_Industrial","Trains","https://www.youtube.com/watch?v=2HJfVEq5bug&t=36s","Powerful DOUBLE DIESEL Trains and Single ELECTRIC Trains at Full SPEED | Musical Track SOUNDs | I R","125","150","25","dataset\MadhyaPradesh\Environment\Urban_Industrial\Trains\MA_UI_T_20260617_135850.wav","AT",""
"MA_UI_T_20260617_135854","MadhyaPradesh","Environment","Urban_Industrial","Trains","https://www.youtube.com/watch?v=2HJfVEq5bug&t=36s","Powerful DOUBLE DIESEL Trains and Single ELECTRIC Trains at Full SPEED | Musical Track SOUNDs | I R","150","175","25","dataset\MadhyaPradesh\Environment\Urban_Industrial\Trains\MA_UI_T_20260617_135854.wav","AT",""
"MA_UI_T_20260617_135859","MadhyaPradesh","Environment","Urban_Industrial","Trains","https://www.youtube.com/watch?v=2HJfVEq5bug&t=36s","Powerful DOUBLE DIESEL Trains and Single ELECTRIC Trains at Full SPEED | Musical Track SOUNDs | I R","175","200","25","dataset\MadhyaPradesh\Environment\Urban_Industrial\Trains\MA_UI_T_20260617_135859.wav","AT",""
"MA_UI_T_20260617_135903","MadhyaPradesh","Environment","Urban_Industrial","Trains","https://www.youtube.com/watch?v=2HJfVEq5bug&t=36s","Powerful DOUBLE DIESEL Trains and Single ELECTRIC Trains at Full SPEED | Musical Track SOUNDs | I R","200","225","25","dataset\MadhyaPradesh\Environment\Urban_Industrial\Trains\MA_UI_T_20260617_135903.wav","AT",""
"MA_UI_T_20260617_135908","MadhyaPradesh","Environment","Urban_Industrial","Trains","https://www.youtube.com/watch?v=2HJfVEq5bug&t=36s","Powerful DOUBLE DIESEL Trains and Single ELECTRIC Trains at Full SPEED | Musical Track SOUNDs | I R","225","250","25","dataset\MadhyaPradesh\Environment\Urban_Industrial\Trains\MA_UI_T_20260617_135908.wav","AT",""
"MA_UI_T_20260617_135913","MadhyaPradesh","Environment","Urban_Industrial","Trains","https://www.youtube.com/watch?v=2HJfVEq5bug&t=36s","Powerful DOUBLE DIESEL Trains and Single ELECTRIC Trains at Full SPEED | Musical Track SOUNDs | I R","250","275","25","dataset\MadhyaPradesh\Environment\Urban_Industrial\Trains\MA_UI_T_20260617_135913.wav","AT",""
"MA_UI_C_20260617_135950","MadhyaPradesh","Environment","Urban_Industrial","Construction","https://www.youtube.com/watch?v=QFyO96DWZC0&t=122s","CONSTRUCTION SOUND EFFECT/AMBIENCE HAMMERING METAL  JACKHAMMER  DRILLING ASMR WHITE NOISE SOUNDSCAPE","6720","6745","25","dataset\MadhyaPradesh\Environment\Urban_Industrial\Construction\MA_UI_C_20260617_135950.wav","AT",""
"MA_UI_C_20260617_140023","MadhyaPradesh","Environment","Urban_Industrial","Construction","https://www.youtube.com/watch?v=QFyO96DWZC0&t=122s","CONSTRUCTION SOUND EFFECT/AMBIENCE HAMMERING METAL  JACKHAMMER  DRILLING ASMR WHITE NOISE SOUNDSCAPE","6750","6775","25","dataset\MadhyaPradesh\Environment\Urban_Industrial\Construction\MA_UI_C_20260617_140023.wav","AT",""
"MA_UI_C_20260617_140100","MadhyaPradesh","Environment","Urban_Industrial","Construction","https://www.youtube.com/watch?v=QFyO96DWZC0&t=122s","CONSTRUCTION SOUND EFFECT/AMBIENCE HAMMERING METAL  JACKHAMMER  DRILLING ASMR WHITE NOISE SOUNDSCAPE","6780","6805","25","dataset\MadhyaPradesh\Environment\Urban_Industrial\Construction\MA_UI_C_20260617_140100.wav","AT",""
"MA_UI_C_20260617_140134","MadhyaPradesh","Environment","Urban_Industrial","Construction","https://www.youtube.com/watch?v=QFyO96DWZC0&t=122s","CONSTRUCTION SOUND EFFECT/AMBIENCE HAMMERING METAL  JACKHAMMER  DRILLING ASMR WHITE NOISE SOUNDSCAPE","6810","6835","25","dataset\MadhyaPradesh\Environment\Urban_Industrial\Construction\MA_UI_C_20260617_140134.wav","AT",""
